id,seniority,domain,years_experience,strong_skills,medium_skills,weak_skills,education,projects_count
res_1818,Senior,Frontend,7,"['CSS3', 'Angular', 'JavaScript', 'Vue.js']","['HTML5', 'Next.js', 'React']","['Problem Solving', 'Communication']",Bootcamp,4
res_1819,Mid,Full-Stack,5,"['Angular', 'React', 'Express', 'Node.js']",[],"['Communication', 'Project Management']",Master,2
res_1820,Principal,DevOps,14,"['GitHub Actions', 'Jenkins', 'Kubernetes', 'Terraform']","['Docker', 'GCP', 'AWS']","['Communication', 'Mentoring']",Bootcamp,4
res_1821,Principal,Full-Stack,11,"['Node.js', 'React', 'Express', 'Angular']",[],"['Communication', 'Problem Solving']",Bootcamp,3
res_1822,Senior,Backend,8,"['Express', 'FastAPI', 'Flask', 'Node.js']","['JavaScript', 'Rails', 'ASP.NET']","['Mentoring', 'Communication']",Bootcamp,4
res_1823,Principal,Backend,13,"['Express', 'Django', 'Rails', 'ASP.NET']","['Node.js', 'Spring Boot', 'Flask']","['Communication', 'Problem Solving']",Bootcamp,6
res_1824,Entry,DevOps,1,"['Azure', 'Terraform', 'Docker', 'AWS']","['GCP', 'Kubernetes', 'Jenkins']","['Project Management', 'Mentoring']",Bachelor,8
res_1825,Mid,Full-Stack,5,"['React', 'Express', 'Node.js', 'Angular']",[],"['Communication', 'Problem Solving']",Master,4
res_1826,Mid,Full-Stack,6,"['Node.js', 'Express', 'Angular', 'React']",[],"['Project Management', 'Mentoring']",Bootcamp,4
res_1827,Senior,Data,10,"['Kafka', 'Pandas', 'Spark', 'PyTorch']","['TensorFlow', 'NumPy', 'Scikit-learn']","['Mentoring', 'Project Management']",Master,4
res_1828,Entry,Backend,2,"['Node.js', 'ASP.NET', 'Flask', 'TypeScript']","['Express', 'Spring Boot', 'JavaScript']","['Communication', 'Problem Solving']",Bachelor,8
res_1829,Senior,Full-Stack,9,"['Angular', 'Express', 'React', 'Node.js']",[],"['Leadership', 'Mentoring']",Master,4
res_1830,Entry,Backend,1,"['Rails', 'Node.js', 'JavaScript', 'TypeScript']","['ASP.NET', 'Python', 'Django']","['Communication', 'Project Management']",Bachelor,3
res_1831,Senior,DevOps,9,"['Kubernetes', 'Docker', 'GitHub Actions', 'GCP']","['Terraform', 'Azure', 'AWS']","['Mentoring', 'Leadership']",Master,3
res_1832,Principal,Frontend,13,"['Tailwind CSS', 'Svelte', 'HTML5', 'Angular']","['CSS3', 'Next.js', 'JavaScript']","['Mentoring', 'Leadership']",Master,5
res_1833,Senior,DevOps,8,"['GCP', 'Jenkins', 'Terraform', 'AWS']","['Kubernetes', 'GitHub Actions', 'Azure']","['Mentoring', 'Communication']",Bootcamp,8
res_1834,Principal,Backend,14,"['Django', 'Flask', 'Express', 'Spring Boot']","['JavaScript', 'ASP.NET', 'TypeScript']","['Project Management', 'Leadership']",Bachelor,3
res_1835,Mid,DevOps,4,"['Docker', 'Azure', 'Terraform', 'AWS']","['Jenkins', 'GitHub Actions', 'GCP']","['Project Management', 'Leadership']",Master,7
res_1836,Entry,Frontend,0,"['Angular', 'JavaScript', 'Next.js', 'Tailwind CSS']","['React', 'Python', 'Svelte']","['Mentoring', 'Leadership']",Bootcamp,8
res_1837,Senior,Frontend,9,"['CSS3', 'Vue.js', 'HTML5', 'Next.js']","['Python', 'Angular', 'JavaScript']","['Mentoring', 'Project Management']",Master,3
res_1838,Entry,Frontend,1,"['Svelte', 'Angular', 'Next.js', 'Python']","['React', 'JavaScript', 'HTML5']","['Mentoring', 'Project Management']",Master,2
res_1839,Principal,DevOps,13,"['Terraform', 'GCP', 'Jenkins', 'AWS']","['Azure', 'Docker', 'Kubernetes']","['Leadership', 'Project Management']",Bootcamp,3
res_1840,Entry,Full-Stack,0,"['Express', 'React', 'Node.js', 'Angular']",[],"['Leadership', 'Mentoring']",Bachelor,8
res_1841,Principal,Data,13,"['Pandas', 'PyTorch', 'Spark', 'Kafka']","['Scikit-learn', 'TensorFlow', 'NumPy']","['Communication', 'Mentoring']",Master,8
res_1842,Senior,Frontend,8,"['JavaScript', 'Python', 'React', 'Angular']","['Vue.js', 'Svelte', 'Tailwind CSS']","['Leadership', 'Problem Solving']",Bachelor,3
res_1843,Senior,Backend,7,"['Express', 'TypeScript', 'JavaScript', 'Node.js']","['FastAPI', 'Django', 'Flask']","['Mentoring', 'Communication']",Master,3
res_1844,Entry,Data,2,"['Scikit-learn', 'PyTorch', 'Pandas', 'TensorFlow']","['NumPy', 'Spark', 'Kafka']","['Problem Solving', 'Mentoring']",Bootcamp,7
res_1845,Principal,Backend,13,"['FastAPI', 'Spring Boot', 'Express', 'ASP.NET']","['Node.js', 'JavaScript', 'Django']","['Problem Solving', 'Communication']",Bachelor,8
res_1846,Mid,Full-Stack,6,"['Angular', 'React', 'Express', 'Node.js']",[],"['Communication', 'Leadership']",Master,8
res_1847,Mid,Data,6,"['Scikit-learn', 'TensorFlow', 'Spark', 'Kafka']","['Pandas', 'NumPy', 'PyTorch']","['Mentoring', 'Communication']",Bootcamp,2
res_1848,Mid,DevOps,5,"['Terraform', 'GitHub Actions', 'Kubernetes', 'AWS']","['Docker', 'Azure', 'GCP']","['Problem Solving', 'Project Management']",Bachelor,5
res_1849,Principal,Frontend,12,"['React', 'JavaScript', 'Svelte', 'Angular']","['CSS3', 'Python', 'Tailwind CSS']","['Communication', 'Problem Solving']",Bootcamp,6
res_1850,Mid,DevOps,3,"['Jenkins', 'Azure', 'Docker', 'GitHub Actions']","['Terraform', 'AWS', 'Kubernetes']","['Communication', 'Leadership']",Bootcamp,3
res_1851,Entry,Full-Stack,3,"['Angular', 'Express', 'Node.js', 'React']",[],"['Communication', 'Leadership']",Bachelor,6
res_1852,Entry,Full-Stack,3,"['React', 'Express', 'Angular', 'Node.js']",[],"['Mentoring', 'Communication']",Master,2
res_1853,Entry,Backend,3,"['Rails', 'FastAPI', 'Express', 'ASP.NET']","['TypeScript', 'Node.js', 'Django']","['Project Management', 'Mentoring']",Bachelor,6
res_1854,Entry,Full-Stack,0,"['Express', 'Node.js', 'React', 'Angular']",[],"['Project Management', 'Problem Solving']",Bootcamp,7
res_1855,Senior,Full-Stack,7,"['React', 'Angular', 'Node.js', 'Express']",[],"['Mentoring', 'Communication']",Bootcamp,5
res_1856,Senior,Full-Stack,8,"['Angular', 'Node.js', 'React', 'Express']",[],"['Project Management', 'Communication']",Bootcamp,3
res_1857,Entry,Frontend,1,"['JavaScript', 'Vue.js', 'Tailwind CSS', 'HTML5']","['CSS3', 'Python', 'Next.js']","['Leadership', 'Problem Solving']",Bootcamp,3
res_1858,Principal,DevOps,14,"['GCP', 'Docker', 'Terraform', 'GitHub Actions']","['AWS', 'Azure', 'Jenkins']","['Problem Solving', 'Leadership']",Bootcamp,8
res_1859,Principal,Backend,12,"['Django', 'Rails', 'Spring Boot', 'FastAPI']","['ASP.NET', 'Express', 'JavaScript']","['Problem Solving', 'Communication']",Master,8
res_1860,Principal,Full-Stack,12,"['Node.js', 'Express', 'React', 'Angular']",[],"['Problem Solving', 'Communication']",Bootcamp,7
res_1861,Entry,Backend,0,"['TypeScript', 'Node.js', 'Python', 'Spring Boot']","['Express', 'FastAPI', 'JavaScript']","['Leadership', 'Problem Solving']",Bachelor,8
res_1862,Senior,Frontend,7,"['Python', 'Vue.js', 'Svelte', 'Angular']","['Tailwind CSS', 'Next.js', 'CSS3']","['Leadership', 'Mentoring']",Master,6
res_1863,Senior,Full-Stack,9,"['Node.js', 'React', 'Express', 'Angular']",[],"['Project Management', 'Communication']",Master,7
res_1864,Mid,Data,5,"['NumPy', 'TensorFlow', 'PyTorch', 'Scikit-learn']","['Kafka', 'Pandas', 'Spark']","['Problem Solving', 'Mentoring']",Bootcamp,6
res_1865,Senior,Full-Stack,9,"['Node.js', 'Angular', 'Express', 'React']",[],"['Leadership', 'Project Management']",Master,7
res_1866,Entry,Data,1,"['TensorFlow', 'Kafka', 'Spark', 'PyTorch']","['NumPy', 'Pandas', 'Scikit-learn']","['Mentoring', 'Project Management']",Bachelor,8
res_1867,Principal,Full-Stack,14,"['Express', 'React', 'Node.js', 'Angular']",[],"['Project Management', 'Communication']",Bootcamp,4
res_1868,Entry,Data,2,"['Kafka', 'NumPy', 'PyTorch', 'Scikit-learn']","['Spark', 'TensorFlow', 'Pandas']","['Communication', 'Leadership']",Master,6
res_1869,Entry,Full-Stack,1,"['Angular', 'Node.js', 'Express', 'React']",[],"['Mentoring', 'Project Management']",Bachelor,3
res_1870,Mid,Data,5,"['Pandas', 'Scikit-learn', 'TensorFlow', 'Kafka']","['Spark', 'PyTorch', 'NumPy']","['Problem Solving', 'Leadership']",Master,3
res_1871,Senior,Frontend,9,"['Tailwind CSS', 'Angular', 'Svelte', 'HTML5']","['Vue.js', 'Python', 'JavaScript']","['Communication', 'Problem Solving']",Master,7
res_1872,Mid,Data,4,"['Pandas', 'NumPy', 'TensorFlow', 'Scikit-learn']","['PyTorch', 'Kafka', 'Spark']","['Leadership', 'Communication']",Bachelor,7
res_1873,Entry,Data,1,"['Pandas', 'NumPy', 'Kafka', 'PyTorch']","['Scikit-learn', 'TensorFlow', 'Spark']","['Communication', 'Leadership']",Bootcamp,6
res_1874,Senior,Frontend,7,"['Tailwind CSS', 'Next.js', 'Python', 'React']","['Vue.js', 'JavaScript', 'HTML5']","['Communication', 'Project Management']",Master,3
res_1875,Mid,Full-Stack,4,"['Express', 'Node.js', 'Angular', 'React']",[],"['Project Management', 'Communication']",Bachelor,8
res_1876,Senior,Frontend,10,"['Svelte', 'Tailwind CSS', 'React', 'CSS3']","['JavaScript', 'Angular', 'Vue.js']","['Mentoring', 'Project Management']",Bachelor,6
res_1877,Entry,Full-Stack,1,"['React', 'Angular', 'Express', 'Node.js']",[],"['Mentoring', 'Leadership']",Master,8
res_1878,Senior,Data,7,"['PyTorch', 'TensorFlow', 'Pandas', 'NumPy']","['Kafka', 'Scikit-learn', 'Spark']","['Communication', 'Problem Solving']",Bootcamp,6
res_1879,Entry,Full-Stack,2,"['React', 'Node.js', 'Express', 'Angular']",[],"['Problem Solving', 'Mentoring']",Master,4
res_1880,Senior,Frontend,9,"['Python', 'Tailwind CSS', 'HTML5', 'Next.js']","['JavaScript', 'Angular', 'Svelte']","['Communication', 'Leadership']",Bachelor,6
res_1881,Mid,Data,3,"['Pandas', 'Spark', 'Kafka', 'NumPy']","['TensorFlow', 'Scikit-learn', 'PyTorch']","['Communication', 'Problem Solving']",Master,6
res_1882,Senior,Data,8,"['Scikit-learn', 'Pandas', 'Spark', 'TensorFlow']","['Kafka', 'PyTorch', 'NumPy']","['Mentoring', 'Leadership']",Bachelor,2
res_1883,Senior,Data,10,"['Spark', 'Scikit-learn', 'Pandas', 'PyTorch']","['Kafka', 'NumPy', 'TensorFlow']","['Project Management', 'Problem Solving']",Master,5
res_1884,Senior,Data,7,"['TensorFlow', 'Pandas', 'PyTorch', 'Kafka']","['NumPy', 'Spark', 'Scikit-learn']","['Communication', 'Mentoring']",Master,2
res_1885,Entry,Frontend,0,"['React', 'Angular', 'JavaScript', 'HTML5']","['CSS3', 'Next.js', 'Vue.js']","['Mentoring', 'Communication']",Bootcamp,5
res_1886,Principal,Backend,14,"['FastAPI', 'Rails', 'ASP.NET', 'Node.js']","['JavaScript', 'TypeScript', 'Flask']","['Communication', 'Problem Solving']",Bachelor,8
res_1887,Senior,Full-Stack,10,"['React', 'Angular', 'Node.js', 'Express']",[],"['Problem Solving', 'Project Management']",Bachelor,6
res_1888,Mid,Data,6,"['PyTorch', 'TensorFlow', 'Scikit-learn', 'Kafka']","['NumPy', 'Pandas', 'Spark']","['Project Management', 'Communication']",Bootcamp,3
res_1889,Entry,Full-Stack,1,"['Node.js', 'React', 'Angular', 'Express']",[],"['Leadership', 'Mentoring']",Bachelor,6
res_1890,Senior,Data,10,"['PyTorch', 'Kafka', 'TensorFlow', 'Spark']","['Scikit-learn', 'NumPy', 'Pandas']","['Leadership', 'Communication']",Master,2
res_1891,Senior,Full-Stack,7,"['Node.js', 'React', 'Angular', 'Express']",[],"['Problem Solving', 'Project Management']",Bootcamp,2
res_1892,Principal,Data,14,"['NumPy', 'Scikit-learn', 'Spark', 'PyTorch']","['Pandas', 'TensorFlow', 'Kafka']","['Communication', 'Problem Solving']",Bootcamp,4
res_1893,Senior,Frontend,7,"['CSS3', 'Angular', 'Python', 'React']","['Svelte', 'Next.js', 'JavaScript']","['Mentoring', 'Leadership']",Bachelor,7
res_1894,Mid,Full-Stack,6,"['Node.js', 'Angular', 'Express', 'React']",[],"['Project Management', 'Leadership']",Bootcamp,3
res_1895,Principal,Backend,11,"['TypeScript', 'Spring Boot', 'Express', 'JavaScript']","['Rails', 'Node.js', 'Django']","['Mentoring', 'Project Management']",Master,3
res_1896,Senior,Data,10,"['Pandas', 'PyTorch', 'TensorFlow', 'Spark']","['Kafka', 'NumPy', 'Scikit-learn']","['Project Management', 'Problem Solving']",Bachelor,2
res_1897,Entry,DevOps,3,"['AWS', 'GCP', 'Kubernetes', 'Azure']","['GitHub Actions', 'Jenkins', 'Terraform']","['Leadership', 'Mentoring']",Bachelor,5
res_1898,Senior,Full-Stack,9,"['React', 'Express', 'Node.js', 'Angular']",[],"['Mentoring', 'Leadership']",Bachelor,5
res_1899,Senior,Backend,10,"['Django', 'JavaScript', 'FastAPI', 'Rails']","['Python', 'Spring Boot', 'Node.js']","['Mentoring', 'Project Management']",Bootcamp,5
res_1900,Mid,Data,3,"['Spark', 'TensorFlow', 'Pandas', 'PyTorch']","['NumPy', 'Scikit-learn', 'Kafka']","['Project Management', 'Mentoring']",Master,8
res_1901,Senior,Frontend,8,"['CSS3', 'Angular', 'Vue.js', 'JavaScript']","['Next.js', 'Tailwind CSS', 'React']","['Problem Solving', 'Leadership']",Bachelor,6
res_1902,Mid,Backend,6,"['Spring Boot', 'TypeScript', 'Django', 'Node.js']","['ASP.NET', 'JavaScript', 'FastAPI']","['Problem Solving', 'Leadership']",Master,3
res_1903,Principal,Full-Stack,14,"['Node.js', 'React', 'Angular', 'Express']",[],"['Leadership', 'Mentoring']",Master,4
res_1904,Mid,Backend,3,"['Node.js', 'Flask', 'Express', 'Rails']","['TypeScript', 'FastAPI', 'JavaScript']","['Communication', 'Project Management']",Bachelor,5
res_1905,Entry,Backend,3,"['Rails', 'FastAPI', 'ASP.NET', 'Express']","['Python', 'TypeScript', 'Django']","['Leadership', 'Communication']",Bachelor,2
res_1906,Entry,Full-Stack,3,"['Express', 'React', 'Angular', 'Node.js']",[],"['Project Management', 'Problem Solving']",Bootcamp,3
res_1907,Principal,Frontend,14,"['Tailwind CSS', 'Vue.js', 'Next.js', 'JavaScript']","['Svelte', 'HTML5', 'React']","['Project Management', 'Problem Solving']",Master,7
res_1908,Entry,Frontend,2,"['Angular', 'Python', 'Tailwind CSS', 'React']","['Next.js', 'Svelte', 'HTML5']","['Project Management', 'Mentoring']",Bachelor,4
res_1909,Entry,Data,2,"['NumPy', 'Kafka', 'Spark', 'TensorFlow']","['Scikit-learn', 'Pandas', 'PyTorch']","['Project Management', 'Mentoring']",Bootcamp,7
res_1910,Mid,DevOps,6,"['Kubernetes', 'Docker', 'GitHub Actions', 'Jenkins']","['Terraform', 'GCP', 'Azure']","['Problem Solving', 'Project Management']",Bachelor,3
res_1911,Mid,Full-Stack,3,"['Express', 'Node.js', 'Angular', 'React']",[],"['Mentoring', 'Leadership']",Bootcamp,3
res_1912,Mid,DevOps,4,"['Kubernetes', 'Docker', 'GitHub Actions', 'Terraform']","['GCP', 'Azure', 'Jenkins']","['Mentoring', 'Leadership']",Bootcamp,5
res_1913,Mid,Data,6,"['PyTorch', 'Spark', 'TensorFlow', 'Pandas']","['Kafka', 'NumPy', 'Scikit-learn']","['Communication', 'Mentoring']",Master,5
res_1914,Entry,DevOps,0,"['Docker', 'Jenkins', 'AWS', 'GCP']","['Terraform', 'Azure', 'GitHub Actions']","['Problem Solving', 'Communication']",Bachelor,8
res_1915,Senior,Full-Stack,8,"['Express', 'Angular', 'React', 'Node.js']",[],"['Leadership', 'Mentoring']",Bootcamp,3
res_1916,Senior,Backend,10,"['FastAPI', 'Express', 'Python', 'JavaScript']","['Spring Boot', 'Flask', 'Django']","['Leadership', 'Problem Solving']",Master,7
res_1917,Entry,Data,0,"['TensorFlow', 'Pandas', 'Scikit-learn', 'Kafka']","['Spark', 'NumPy', 'PyTorch']","['Communication', 'Mentoring']",Master,7
res_1918,Mid,Backend,6,"['TypeScript', 'Rails', 'Django', 'ASP.NET']","['Flask', 'Spring Boot', 'Express']","['Project Management', 'Communication']",Bootcamp,2
res_1919,Entry,Backend,0,"['JavaScript', 'Python', 'Spring Boot', 'Express']","['Flask', 'TypeScript', 'Node.js']","['Communication', 'Mentoring']",Bootcamp,7
res_1920,Principal,Data,14,"['Spark', 'TensorFlow', 'PyTorch', 'Kafka']","['Scikit-learn', 'Pandas', 'NumPy']","['Mentoring', 'Leadership']",Bachelor,2
res_1921,Principal,Backend,12,"['Node.js', 'FastAPI', 'Rails', 'ASP.NET']","['Flask', 'JavaScript', 'Django']","['Project Management', 'Problem Solving']",Bootcamp,3
res_1922,Senior,Frontend,7,"['HTML5', 'Vue.js', 'Python', 'Tailwind CSS']","['React', 'Next.js', 'Angular']","['Leadership', 'Mentoring']",Master,2
res_1923,Principal,Backend,14,"['Express', 'FastAPI', 'Node.js', 'Django']","['Flask', 'ASP.NET', 'Python']","['Leadership', 'Communication']",Master,5
res_1924,Senior,Frontend,10,"['Next.js', 'HTML5', 'JavaScript', 'Svelte']","['Python', 'Vue.js', 'React']","['Communication', 'Mentoring']",Bootcamp,5
res_1925,Mid,DevOps,6,"['Docker', 'Azure', 'AWS', 'Terraform']","['Kubernetes', 'GCP', 'Jenkins']","['Mentoring', 'Communication']",Bootcamp,5
res_1926,Principal,DevOps,12,"['Docker', 'Terraform', 'Jenkins', 'AWS']","['GitHub Actions', 'Azure', 'Kubernetes']","['Mentoring', 'Project Management']",Master,5
res_1927,Principal,Data,13,"['PyTorch', 'Scikit-learn', 'Pandas', 'Kafka']","['Spark', 'TensorFlow', 'NumPy']","['Problem Solving', 'Communication']",Master,8
res_1928,Senior,Backend,7,"['JavaScript', 'Django', 'Node.js', 'Flask']","['Spring Boot', 'Rails', 'Python']","['Project Management', 'Mentoring']",Bootcamp,7
res_1929,Entry,Frontend,3,"['Tailwind CSS', 'HTML5', 'React', 'Vue.js']","['Svelte', 'Angular', 'CSS3']","['Mentoring', 'Leadership']",Master,7
res_1930,Senior,Frontend,9,"['JavaScript', 'CSS3', 'Tailwind CSS', 'Next.js']","['Vue.js', 'Python', 'Svelte']","['Project Management', 'Mentoring']",Bachelor,5
res_1931,Principal,Full-Stack,14,"['Express', 'Node.js', 'React', 'Angular']",[],"['Communication', 'Leadership']",Bootcamp,2
res_1932,Mid,Data,4,"['Scikit-learn', 'Kafka', 'NumPy', 'Spark']","['PyTorch', 'TensorFlow', 'Pandas']","['Problem Solving', 'Leadership']",Bachelor,2
res_1933,Principal,DevOps,14,"['GitHub Actions', 'Azure', 'Docker', 'Terraform']","['Kubernetes', 'GCP', 'Jenkins']","['Leadership', 'Mentoring']",Bootcamp,7
res_1934,Mid,Full-Stack,3,"['Node.js', 'React', 'Express', 'Angular']",[],"['Problem Solving', 'Mentoring']",Bachelor,4
res_1935,Senior,Full-Stack,9,"['Express', 'Node.js', 'Angular', 'React']",[],"['Leadership', 'Communication']",Master,4
res_1936,Senior,Full-Stack,8,"['React', 'Angular', 'Node.js', 'Express']",[],"['Problem Solving', 'Project Management']",Bachelor,4
res_1937,Entry,DevOps,0,"['Terraform', 'Kubernetes', 'GitHub Actions', 'Azure']","['AWS', 'Docker', 'GCP']","['Project Management', 'Leadership']",Master,6
res_1938,Entry,Data,1,"['Spark', 'PyTorch', 'Scikit-learn', 'NumPy']","['TensorFlow', 'Pandas', 'Kafka']","['Mentoring', 'Problem Solving']",Master,2
res_1939,Senior,Frontend,8,"['HTML5', 'Angular', 'Tailwind CSS', 'Svelte']","['React', 'Python', 'Vue.js']","['Project Management', 'Communication']",Bootcamp,7
res_1940,Principal,DevOps,12,"['Terraform', 'Azure', 'GCP', 'Kubernetes']","['Docker', 'Jenkins', 'AWS']","['Problem Solving', 'Project Management']",Bootcamp,5
res_1941,Senior,Frontend,9,"['Svelte', 'React', 'JavaScript', 'Next.js']","['Tailwind CSS', 'CSS3', 'Angular']","['Problem Solving', 'Leadership']",Bootcamp,5
res_1942,Mid,Frontend,4,"['Python', 'Angular', 'CSS3', 'Tailwind CSS']","['Vue.js', 'JavaScript', 'Svelte']","['Leadership', 'Communication']",Bachelor,4
res_1943,Mid,Data,3,"['NumPy', 'PyTorch', 'TensorFlow', 'Kafka']","['Scikit-learn', 'Spark', 'Pandas']","['Leadership', 'Mentoring']",Bachelor,2
res_1944,Senior,Frontend,8,"['Tailwind CSS', 'Angular', 'React', 'HTML5']","['Svelte', 'Vue.js', 'Next.js']","['Leadership', 'Project Management']",Bootcamp,5
res_1945,Entry,Backend,3,"['Rails', 'Node.js', 'FastAPI', 'Django']","['TypeScript', 'Flask', 'Python']","['Problem Solving', 'Leadership']",Master,3
res_1946,Senior,DevOps,9,"['Jenkins', 'Azure', 'GitHub Actions', 'AWS']","['Terraform', 'Kubernetes', 'Docker']","['Communication', 'Mentoring']",Bootcamp,8
res_1947,Senior,Frontend,7,"['Next.js', 'Python', 'Svelte', 'Angular']","['HTML5', 'Vue.js', 'CSS3']","['Leadership', 'Communication']",Bachelor,4
res_1948,Senior,DevOps,10,"['GitHub Actions', 'AWS', 'Terraform', 'GCP']","['Kubernetes', 'Docker', 'Jenkins']","['Mentoring', 'Problem Solving']",Bootcamp,4
res_1949,Principal,Data,13,"['PyTorch', 'NumPy', 'TensorFlow', 'Spark']","['Scikit-learn', 'Pandas', 'Kafka']","['Project Management', 'Leadership']",Bootcamp,3
res_1950,Senior,Backend,8,"['Flask', 'TypeScript', 'ASP.NET', 'Node.js']","['JavaScript', 'Django', 'Spring Boot']","['Problem Solving', 'Communication']",Bachelor,4
res_1951,Mid,Frontend,3,"['Vue.js', 'Svelte', 'HTML5', 'Python']","['React', 'Next.js', 'Tailwind CSS']","['Mentoring', 'Project Management']",Bootcamp,2
res_1952,Entry,Frontend,3,"['JavaScript', 'Angular', 'Tailwind CSS', 'CSS3']","['Vue.js', 'Next.js', 'Svelte']","['Communication', 'Problem Solving']",Bachelor,4
