job_id,job_title,domain,employment_type,seniority,experience_required,company_type,location,job_description,skills
40469ad6-a7b1-4212-8813-d2d4232fcb5b,Backend Engineer,Backend,Full-time,New Grad,3-5 years,enterprise SaaS company,"New York, NY","We are a enterprise SaaS company seeking a Backend Engineer (New Grad) to join our team. You will develop and maintain
APIs used by millions of users, design and build scalable backend services, and optimize database queries and system
performance. This role is based in New York, NY and offers opportunities to work on real-world systems at scale.","Java, NoSQL, gRPC, Redis, Go"
5f52c288-ea90-4931-98f7-ca3f01e9bff7,Software Engineer – Full Stack,Full Stack,Internship,Intern,0 years,AI-first startup,"Seattle, WA","We are a AI-first startup seeking a Software Engineer – Full Stack (Intern) to join our team. You will design APIs and
integrate frontend with backend services, own features end-to-end from UI to database, and deploy and monitor production
systems. This role is based in Seattle, WA and offers opportunities to work on real-world systems at scale.","Flask, APIs, Node.js, Django, SQL, Authentication"
d4eb9ab2-160c-4b6e-9acd-c849466523d5,Backend Software Engineer,Backend,Full-time,Mid-Level,0-1 years,fast-growing startup,"Boston, MA","We are a fast-growing startup seeking a Backend Software Engineer (Mid-Level) to join our team. You will design and
build scalable backend services, develop and maintain APIs used by millions of users, and optimize database queries and
system performance. This role is based in Boston, MA and offers opportunities to work on real-world systems at scale.","Kafka, Go, Python, Redis"
1627a2c9-44f8-41e6-8349-59af13b9a9e9,Platform Engineer,DevOps,Full-time,Mid-Level,0-1 years,AI-first startup,Remote,"We are a AI-first startup seeking a Platform Engineer (Mid-Level) to join our team. You will build and maintain CI/CD
pipelines, improve system reliability and observability, and manage cloud infrastructure and deployments. This role is
based in Remote and offers opportunities to work on real-world systems at scale.","Docker, Monitoring, AWS, Kubernetes, CI/CD, Terraform"
b122c117-94bf-442d-80f8-f33de88ae124,Data Analyst,Data,Full-time,Mid-Level,3-5 years,AI-first startup,Remote,"We are a AI-first startup seeking a Data Analyst (Mid-Level) to join our team. You will work with engineering teams to
improve data quality, analyze large datasets to extract actionable insights, and define metrics and KPIs to guide
business decisions. This role is based in Remote and offers opportunities to work on real-world systems at scale.","Tableau, SQL, Statistics, A/B Testing, Power BI"
6bcadae6-15b2-4206-8418-8cc1c93f4fa0,Full Stack Engineer,Full Stack,Full-time,Junior,0-1 years,healthtech company,"San Francisco, CA","We are a healthtech company seeking a Full Stack Engineer (Junior) to join our team. You will implement authentication
and authorization flows, own features end-to-end from UI to database, and deploy and monitor production systems. This
role is based in San Francisco, CA and offers opportunities to work on real-world systems at scale.","Authentication, SQL, Node.js, Django, Flask, APIs"
6d75d92a-1b84-4fc9-a9d2-bbf1158a4e5c,AI Engineer,ML,Full-time,Mid-Level,1-3 years,enterprise SaaS company,"San Francisco, CA","We are a enterprise SaaS company seeking a AI Engineer (Mid-Level) to join our team. You will collaborate with data
engineers on data pipelines, train and deploy machine learning models to production, and evaluate model performance and
iterate rapidly. This role is based in San Francisco, CA and offers opportunities to work on real-world systems at
scale.","Python, Model Evaluation, Feature Engineering, TensorFlow"
5a934ee2-3092-4772-9f0a-96b22c6b562e,Platform Engineer,DevOps,Full-time,Mid-Level,3-5 years,FAANG-scale tech company,"New York, NY","We are a FAANG-scale tech company seeking a Platform Engineer (Mid-Level) to join our team. You will build and maintain
CI/CD pipelines, respond to incidents and perform root-cause analysis, and improve system reliability and observability.
This role is based in New York, NY and offers opportunities to work on real-world systems at scale.","Kubernetes, Terraform, CI/CD, Monitoring, AWS, Docker"
bc5c74d5-8613-4eed-9eab-e0f6102d1351,Site Reliability Engineer,DevOps,Internship,Intern,0 years,cloud infrastructure company,"Boston, MA","We are a cloud infrastructure company seeking a Site Reliability Engineer (Intern) to join our team. You will manage
cloud infrastructure and deployments, improve system reliability and observability, and build and maintain CI/CD
pipelines. This role is based in Boston, MA and offers opportunities to work on real-world systems at scale.","Terraform, Docker, AWS, Monitoring, CI/CD"
5ef5a991-436c-4504-b3c9-d74c49339010,Software Engineer – Full Stack,Full Stack,Internship,Intern,0 years,healthtech company,"New York, NY","We are a healthtech company seeking a Software Engineer – Full Stack (Intern) to join our team. You will deploy and
monitor production systems, design APIs and integrate frontend with backend services, and implement authentication and
authorization flows. This role is based in New York, NY and offers opportunities to work on real-world systems at scale.","Django, Authentication, Node.js, React"
7c294be9-8df3-4b57-93ce-f0a01c2dc108,Software Engineer – Full Stack,Full Stack,Internship,Intern,0 years,cloud infrastructure company,"Austin, TX","We are a cloud infrastructure company seeking a Software Engineer – Full Stack (Intern) to join our team. You will
deploy and monitor production systems, implement authentication and authorization flows, and design APIs and integrate
frontend with backend services. This role is based in Austin, TX and offers opportunities to work on real-world systems
at scale.","React, Node.js, Authentication, APIs, SQL"
4b8030ce-58cb-49f1-ac62-839f4b25cd6e,Platform Engineer,DevOps,Internship,Intern,0 years,fast-growing startup,"Seattle, WA","We are a fast-growing startup seeking a Platform Engineer (Intern) to join our team. You will respond to incidents and
perform root-cause analysis, manage cloud infrastructure and deployments, and build and maintain CI/CD pipelines. This
role is based in Seattle, WA and offers opportunities to work on real-world systems at scale.","CI/CD, AWS, Docker, Monitoring, Terraform"
dfa6b08f-2a25-4cba-a45d-7d8282959378,Business Intelligence Engineer,Data,Full-time,New Grad,1-3 years,AI-first startup,"New York, NY","We are a AI-first startup seeking a Business Intelligence Engineer (New Grad) to join our team. You will define metrics
and KPIs to guide business decisions, work with engineering teams to improve data quality, and analyze large datasets to
extract actionable insights. This role is based in New York, NY and offers opportunities to work on real-world systems
at scale.","A/B Testing, Power BI, Python, Statistics"
fd28fa3b-0fe0-4fbf-9685-45d4e832b2bd,Data Analyst,Data,Internship,Intern,0 years,enterprise SaaS company,"Boston, MA","We are a enterprise SaaS company seeking a Data Analyst (Intern) to join our team. You will build dashboards and reports
for stakeholders, define metrics and KPIs to guide business decisions, and work with engineering teams to improve data
quality. This role is based in Boston, MA and offers opportunities to work on real-world systems at scale.","A/B Testing, Tableau, Python, Statistics, SQL, Power BI"
9b31ba0c-4394-451c-bbfd-8646b855466f,Site Reliability Engineer,DevOps,Full-time,New Grad,1-3 years,enterprise SaaS company,"San Francisco, CA","We are a enterprise SaaS company seeking a Site Reliability Engineer (New Grad) to join our team. You will respond to
incidents and perform root-cause analysis, build and maintain CI/CD pipelines, and improve system reliability and
observability. This role is based in San Francisco, CA and offers opportunities to work on real-world systems at scale.","CI/CD, Docker, Kubernetes, Monitoring, Terraform"
b1529a5e-3dab-4a7a-a3de-c30b2c8b7dae,Business Intelligence Engineer,Data,Internship,Intern,0 years,FAANG-scale tech company,Hybrid,"We are a FAANG-scale tech company seeking a Business Intelligence Engineer (Intern) to join our team. You will analyze
large datasets to extract actionable insights, build dashboards and reports for stakeholders, and define metrics and
KPIs to guide business decisions. This role is based in Hybrid and offers opportunities to work on real-world systems at
scale.","Tableau, Statistics, SQL, Python, A/B Testing"
636129cc-bd4a-490b-bbd2-d2084279675f,Backend Engineer,Backend,Full-time,Mid-Level,3-5 years,AI-first startup,"New York, NY","We are a AI-first startup seeking a Backend Engineer (Mid-Level) to join our team. You will collaborate with frontend
and infrastructure teams, develop and maintain APIs used by millions of users, and optimize database queries and system
performance. This role is based in New York, NY and offers opportunities to work on real-world systems at scale.","Redis, SQL, Go, Python, Java"
e3973125-a33d-4a45-a671-175a90044e1e,Firmware Engineer,Embedded,Internship,Intern,0 years,FAANG-scale tech company,Remote,"We are a FAANG-scale tech company seeking a Firmware Engineer (Intern) to join our team. You will debug low-level issues
using logic analyzers and debuggers, optimize code for memory and performance constraints, and develop firmware for
embedded devices. This role is based in Remote and offers opportunities to work on real-world systems at scale.","C, RTOS, I2C, SPI, Microcontrollers"
2aeaf764-63ed-489f-8c14-5ed3ac60ccd3,Backend Software Engineer,Backend,Internship,Intern,0 years,fast-growing startup,Hybrid,"We are a fast-growing startup seeking a Backend Software Engineer (Intern) to join our team. You will develop and
maintain APIs used by millions of users, collaborate with frontend and infrastructure teams, and design and build
scalable backend services. This role is based in Hybrid and offers opportunities to work on real-world systems at scale.","Java, gRPC, Redis, Kafka, SQL, Python, NoSQL"
32bb2fdd-68a4-4b40-b592-b8bb62b5dc2f,Firmware Engineer,Embedded,Full-time,Junior,0-1 years,AI-first startup,Hybrid,"We are a AI-first startup seeking a Firmware Engineer (Junior) to join our team. You will optimize code for memory and
performance constraints, develop firmware for embedded devices, and debug low-level issues using logic analyzers and
debuggers. This role is based in Hybrid and offers opportunities to work on real-world systems at scale.","UART, Microcontrollers, I2C, C++"
